,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_rf__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,"0,009706830978393555","0,0009508132934570312","0,7189349112426036","0,9456038189457026",3,{'rf__n_estimators': 3},9,"0,8115942028985508","0,9472817133443163","0,6956521739130435","0,9621087314662273","0,7391304347826086","0,9505766062602965","0,7246376811594203","0,9522240527182867","0,7058823529411765","0,9342105263157895","0,6865671641791045","0,9573070607553367","0,746268656716418","0,9261083743842364","0,6716417910447762","0,9376026272577996","0,6363636363636364","0,9459016393442623","0,7692307692307693","0,9427168576104746","0,0018062588128771352","0,00015036324701869696","0,047981693272834004","0,010310534571132525"
1,"0,01841294765472412","0,0014010429382324218","0,727810650887574","0,974363062675771",5,{'rf__n_estimators': 5},8,"0,7971014492753623","0,9785831960461285","0,6956521739130435","0,9802306425041186","0,6956521739130435","0,9835255354200988","0,7681159420289855","0,9686985172981878","0,7352941176470589","0,96875","0,7313432835820896","0,9770114942528736","0,7910447761194029","0,9671592775041051","0,7164179104477612","0,9688013136288999","0,6363636363636364","0,9819672131147541","0,7076923076923077","0,9689034369885434","0,0021205850966771983","0,00019984279433202845","0,046243048277520724","0,006142107554047071"
2,"0,025017738342285156","0,0017012357711791992","0,7366863905325444","0,9829111349740216",7,{'rf__n_estimators': 7},7,"0,8115942028985508","0,9802306425041186","0,6956521739130435","0,9868204283360791","0,7536231884057971","0,9901153212520593","0,7681159420289855","0,985172981878089","0,7058823529411765","0,9835526315789473","0,7313432835820896","0,9802955665024631","0,8059701492537313","0,9852216748768473","0,7014925373134329","0,9753694581280788","0,6666666666666666","0,9852459016393442","0,7230769230769231","0,9770867430441899","0,00205097503410449","0,0003319332481100101","0,045475265037822905","0,0043396629266159665"
3,"0,03982822895050049","0,002651810646057129","0,7470414201183432","0,9921187207034634",10,{'rf__n_estimators': 10},5,"0,8115942028985508","0,9967051070840197","0,6811594202898551","0,9950576606260296","0,7681159420289855","0,9934102141680395","0,7971014492753623","0,9967051070840197","0,7205882352941176","0,9917763157894737","0,7313432835820896","0,9917898193760263","0,7910447761194029","0,9917898193760263","0,7611940298507462","0,9917898193760263","0,6363636363636364","0,9918032786885246","0,7692307692307693","0,9803600654664485","0,0063457536579575894","0,001142126500201832","0,05214766051815949","0,004372441529894506"
4,"0,1798276424407959","0,008355975151062012","0,7603550295857988","1,0",50,{'rf__n_estimators': 50},4,"0,782608695652174","1,0","0,7246376811594203","1,0","0,7681159420289855","1,0","0,7536231884057971","1,0","0,8088235294117647","1,0","0,746268656716418","1,0","0,8208955223880597","1,0","0,7164179104477612","1,0","0,7121212121212122","1,0","0,7692307692307693","1,0","0,014630960548792172","0,0003908750012107864","0,03516854932092475","0,0"
5,"0,3612560987472534","0,01776270866394043","0,7455621301775148","1,0",100,{'rf__n_estimators': 100},6,"0,7971014492753623","1,0","0,6811594202898551","1,0","0,7681159420289855","1,0","0,782608695652174","1,0","0,75","1,0","0,7164179104477612","1,0","0,7761194029850746","1,0","0,7164179104477612","1,0","0,696969696969697","1,0","0,7692307692307693","1,0","0,03544256342831028","0,00236018187467471","0,03786550137513273","0,0"
6,"1,0788151025772095","0,05413851737976074","0,7618343195266272","1,0",300,{'rf__n_estimators': 300},3,"0,782608695652174","1,0","0,6666666666666666","1,0","0,7681159420289855","1,0","0,7971014492753623","1,0","0,7941176470588235","1,0","0,746268656716418","1,0","0,7611940298507462","1,0","0,7761194029850746","1,0","0,7424242424242424","1,0","0,7846153846153846","1,0","0,044517263447384284","0,006907022221635774","0,03654147886598212","0,0"
7,"1,6427651405334474","0,0776559829711914","0,7692307692307693","1,0",500,{'rf__n_estimators': 500},1,"0,7971014492753623","1,0","0,6666666666666666","1,0","0,7681159420289855","1,0","0,7971014492753623","1,0","0,7941176470588235","1,0","0,7611940298507462","1,0","0,7611940298507462","1,0","0,7761194029850746","1,0","0,7727272727272727","1,0","0,8","1,0","0,29232527418668836","0,012406633636204758","0,03747612385389695","0,0"
8,"2,5986076831817626","0,130250883102417","0,7692307692307693","1,0",1000,{'rf__n_estimators': 1000},1,"0,7971014492753623","1,0","0,6811594202898551","1,0","0,7681159420289855","1,0","0,8260869565217391","1,0","0,7941176470588235","1,0","0,746268656716418","1,0","0,7611940298507462","1,0","0,7611940298507462","1,0","0,7727272727272727","1,0","0,7846153846153846","1,0","0,8331591392380595","0,05100322914209892","0,036775069123151295","0,0"
