,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_svm__C,param_svm__kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,"0,019213557243347168","0,0016512155532836914","0,41420118343195267","0,41699578735887605",0.001,linear,"{'svm__C': 0.001, 'svm__kernel': 'linear'}",7,"0,42028985507246375","0,42668863261943984","0,43478260869565216","0,41680395387149916","0,463768115942029","0,40362438220757824","0,36231884057971014","0,41515650741350907","0,4117647058823529","0,42269736842105265","0,3880597014925373","0,42528735632183906","0,373134328358209","0,4187192118226601","0,40298507462686567","0,41379310344827586","0,4696969696969697","0,41147540983606556","0,4153846153846154","0,4157119476268412","0,002970042576475965","0,00032017774255597466","0,03348613872564394","0,006502105865112684"
1,"0,018512606620788574","0,002101635932922363","0,6982248520710059","0,716146092747376",0.01,linear,"{'svm__C': 0.01, 'svm__kernel': 'linear'}",6,"0,6666666666666666","0,729818780889621","0,6376811594202898","0,729818780889621","0,6521739130434783","0,7100494233937397","0,7101449275362319","0,7034596375617792","0,6764705882352942","0,7220394736842105","0,6865671641791045","0,7241379310344828","0,7313432835820896","0,7110016420361248","0,6865671641791045","0,7110016420361248","0,8333333333333334","0,7016393442622951","0,7076923076923077","0,7184942716857611","0,0014671734760484019","0,0006248745779368031","0,051777025157315824","0,00969274050361851"
2,"0,016761422157287598","0,0014510631561279296","0,7692307692307693","0,7919101846516488",0.1,linear,"{'svm__C': 0.1, 'svm__kernel': 'linear'}",5,"0,7536231884057971","0,7940691927512356","0,7246376811594203","0,7990115321252059","0,7681159420289855","0,785831960461285","0,782608695652174","0,7792421746293245","0,8088235294117647","0,7960526315789473","0,7611940298507462","0,7996715927750411","0,8059701492537313","0,7947454844006568","0,746268656716418","0,7931034482758621","0,8181818181818182","0,7754098360655738","0,7230769230769231","0,8019639934533551","0,002381161691741407","0,0001502996395676455","0,03217344934763436","0,008442253486945913"
3,"0,02486758232116699","0,0011509895324707032","0,8047337278106509","0,8325110538762519",1.0,linear,"{'svm__C': 1.0, 'svm__kernel': 'linear'}",2,"0,8260869565217391","0,8303130148270181","0,7536231884057971","0,8336079077429983","0,7681159420289855","0,8401976935749588","0,855072463768116","0,8253706754530478","0,8088235294117647","0,8289473684210527","0,7910447761194029","0,8357963875205254","0,8507462686567164","0,8341543513957307","0,746268656716418","0,8407224958949097","0,8636363636363636","0,8163934426229508","0,7846153846153846","0,839607201309329","0,00599617208356854","0,0002294507307858747","0,04068440783409217","0,007210118423416164"
4,"0,08746180534362794","0,0012508630752563477","0,8091715976331361","0,8496066672059553",10.0,linear,"{'svm__C': 10.0, 'svm__kernel': 'linear'}",1,"0,7971014492753623","0,8484349258649094","0,7536231884057971","0,85667215815486","0,8260869565217391","0,8451400329489291","0,855072463768116","0,8484349258649094","0,7794117647058824","0,8536184210526315","0,7761194029850746","0,8522167487684729","0,8805970149253731","0,8440065681444991","0,7761194029850746","0,8555008210180624","0,8484848484848485","0,8377049180327869","0,8","0,8543371522094927","0,021631032758082234","0,000335599219095567","0,039298025335212226","0,00570662697724011"
5,"0,47583737373352053","0,001201772689819336","0,7958579881656804","0,8598000253883191",100.0,linear,"{'svm__C': 100.0, 'svm__kernel': 'linear'}",3,"0,7681159420289855","0,8616144975288303","0,7391304347826086","0,8632619439868204","0,8260869565217391","0,8632619439868204","0,8405797101449275","0,85667215815486","0,75","0,8618421052631579","0,7910447761194029","0,8587848932676518","0,8507462686567164","0,8620689655172413","0,7761194029850746","0,8620689655172413","0,8333333333333334","0,8475409836065574","0,7846153846153846","0,8608837970540099","0,1689580510673814","0,0003327174657964523","0,037480103798038414","0,004516647560186319"
6,"3,137000632286072","0,000951075553894043","0,7840236686390533","0,8629207272938508",1000.0,linear,"{'svm__C': 1000.0, 'svm__kernel': 'linear'}",4,"0,7246376811594203","0,8682042833607908","0,7246376811594203","0,871499176276771","0,8115942028985508","0,8583196046128501","0,855072463768116","0,8632619439868204","0,75","0,8552631578947368","0,7910447761194029","0,8620689655172413","0,8059701492537313","0,8620689655172413","0,7611940298507462","0,8637110016420362","0,8333333333333334","0,8590163934426229","0,7846153846153846","0,8657937806873978","1,2540509087604397","0,0001498941019830084","0,04208242698880689","0,004549776565306161"
