,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_lr__C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,"0,004152989387512207","0,009484338760375976","0,41420118343195267","0,436720050534682",0.0001,{'lr__C': 0.0001},8,"0,4782608695652174","0,4332784184514003","0,391304347826087","0,443163097199341","0,43478260869565216","0,44810543657331137","0,391304347826087","0,4415156507413509","0,4264705882352941","0,42105263157894735","0,3880597014925373","0,4318555008210181","0,3582089552238806","0,42528735632183906","0,40298507462686567","0,43349753694581283","0,4393939393939394","0,45081967213114754","0,4307692307692308","0,4386252045826514","0,00032067806654671564","0,01112463827953493","0,032612216828982854","0,009047841570598583"
1,"0,005736303329467773","0,0005003690719604492","0,5162721893491125","0,5401045380497124",0.001,{'lr__C': 0.001},7,"0,5652173913043478","0,5304777594728172","0,463768115942029","0,5535420098846787","0,5507246376811594","0,5535420098846787","0,5072463768115942","0,5601317957166392","0,5147058823529411","0,5213815789473685","0,47761194029850745","0,5155993431855501","0,5223880597014925","0,5090311986863711","0,5223880597014925","0,5369458128078818","0,5606060606060606","0,5606557377049181","0,47692307692307695","0,5597381342062193","0,001370672312870468","0,00031635569001844856","0,033940321068761034","0,01894547665429234"
2,"0,007256007194519043","0,0004504680633544922","0,6804733727810651","0,702012093139246",0.01,{'lr__C': 0.01},6,"0,6521739130434783","0,7084019769357496","0,6376811594202898","0,7116968698517299","0,6231884057971014","0,7051070840197694","0,6811594202898551","0,6919275123558485","0,7352941176470589","0,7072368421052632","0,6865671641791045","0,7060755336617406","0,7313432835820896","0,6978653530377669","0,6567164179104478","0,7077175697865353","0,7272727272727273","0,680327868852459","0,676923076923077","0,7037643207855974","0,0008451103850516651","0,00047222344677851996","0,037909203987286894","0,009015190544602656"
3,"0,014609980583190917","0,0007007360458374023","0,7396449704142012","0,7664425726148416",0.1,{'lr__C': 0.1},5,"0,7101449275362319","0,7742998352553542","0,6956521739130435","0,7775947281713345","0,7101449275362319","0,7726523887973641","0,7681159420289855","0,7545304777594728","0,7647058823529411","0,7582236842105263","0,7313432835820896","0,7635467980295566","0,7910447761194029","0,7668308702791461","0,7014925373134329","0,7766830870279147","0,8181818181818182","0,759016393442623","0,7076923076923077","0,7610474631751227","0,0064262625650440145","0,00045873944584694254","0,04042819019866428","0,007948439225146663"
4,"0,01611218452453613","0,0005002975463867188","0,7840236686390533","0,8062151432686704",1.0,{'lr__C': 1.0},4,"0,8405797101449275","0,8088962108731467","0,7391304347826086","0,8138385502471169","0,7681159420289855","0,8056013179571664","0,8260869565217391","0,8056013179571664","0,7794117647058824","0,8026315789473685","0,746268656716418","0,8078817733990148","0,8507462686567164","0,8045977011494253","0,7313432835820896","0,80623973727422","0,8484848484848485","0,7934426229508197","0,7076923076923077","0,8134206219312602","0,0031949043957134743","0,00022375088133937072","0,050638594691301976","0,005471293554748532"
5,"0,01746234893798828","0,0003502368927001953","0,7943786982248521","0,8223238923384347",10.0,{'lr__C': 10.0},1,"0,8260869565217391","0,8253706754530478","0,7681159420289855","0,8270181219110379","0,8115942028985508","0,8204283360790774","0,8115942028985508","0,8154859967051071","0,75","0,8289473684210527","0,7611940298507462","0,8210180623973727","0,8507462686567164","0,8226600985221675","0,746268656716418","0,8292282430213465","0,8636363636363636","0,8131147540983606","0,7538461538461538","0,8199672667757774","0,0034842217298642415","0,00022928416138233906","0,04136879817377479","0,005151594512599149"
6,"0,023466825485229492","0,00040051937103271487","0,7914201183431953","0,825441887280206",100.0,{'lr__C': 100.0},2,"0,8260869565217391","0,8319604612850082","0,7681159420289855","0,8187808896210873","0,7971014492753623","0,8154859967051071","0,8115942028985508","0,8237232289950577","0,7647058823529411","0,8355263157894737","0,746268656716418","0,825944170771757","0,8507462686567164","0,8226600985221675","0,7611940298507462","0,8341543513957307","0,8181818181818182","0,8180327868852459","0,7692307692307693","0,8281505728314239","0,0034339572309871115","0,00020026032240050078","0,03245664849883125","0,006608777141925453"
7,"0,0268688440322876","0,000500631332397461","0,7899408284023669","0,8274150481977548",1000.0,{'lr__C': 1000.0},3,"0,8260869565217391","0,8336079077429983","0,7681159420289855","0,8220757825370676","0,782608695652174","0,8220757825370676","0,8115942028985508","0,8270181219110379","0,75","0,8338815789473685","0,7611940298507462","0,8243021346469622","0,8656716417910447","0,8243021346469622","0,746268656716418","0,8341543513957307","0,8181818181818182","0,819672131147541","0,7692307692307693","0,8330605564648118","0,002249499684899906","5,917393515582494e-07","0,036800361688509996","0,0054218427912864796"
