,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_dt__max_depth,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,"0,0041527986526489254","0,0005003929138183594","0,6568047337278107","0,6990437107868976",3,{'dt__max_depth': 3},6,"0,6521739130434783","0,6919275123558485","0,6666666666666666","0,7018121911037891","0,6521739130434783","0,6968698517298187","0,6086956521739131","0,6952224052718287","0,6911764705882353","0,6924342105263158","0,6417910447761194","0,6945812807881774","0,6417910447761194","0,7142857142857143","0,6119402985074627","0,7060755336617406","0,6818181818181818","0,7065573770491803","0,7230769230769231","0,690671031096563","0,0033339466304468874","0,0003164321669042132","0,03312037017704045","0,007413189105248447"
1,"0,004102754592895508","0,0004505634307861328","0,6937869822485208","0,8058848393605599",5,{'dt__max_depth': 5},3,"0,6811594202898551","0,8154859967051071","0,6956521739130435","0,7940691927512356","0,6376811594202898","0,8204283360790774","0,7391304347826086","0,800658978583196","0,7352941176470589","0,7993421052631579","0,7611940298507462","0,8013136288998358","0,6567164179104478","0,7980295566502463","0,7014925373134329","0,8111658456486043","0,6363636363636364","0,8147540983606557","0,6923076923076923","0,8036006546644845","0,00020013003227192412","0,00015018859666197316","0,040443501810341745","0,008413047772196069"
2,"0,00525360107421875","0,0003003358840942383","0,6834319526627219","0,8883985836183109",7,{'dt__max_depth': 7},5,"0,7246376811594203","0,9011532125205931","0,6666666666666666","0,8896210873146623","0,6231884057971014","0,914332784184514","0,7246376811594203","0,8616144975288303","0,6911764705882353","0,875","0,7313432835820896","0,8834154351395731","0,6716417910447762","0,8949096880131363","0,6716417910447762","0,8768472906403941","0,6363636363636364","0,9131147540983606","0,6923076923076923","0,8739770867430442","0,0006429669023160488","0,00024522328623860105","0,03508167119569313","0,016592752687066396"
3,"0,00595388412475586","0,000350499153137207","0,6908284023668639","0,9663027257035288",10,{'dt__max_depth': 10},4,"0,6956521739130435","0,9703459637561779","0,6521739130434783","0,9752883031301482","0,7246376811594203","0,9719934102141681","0,6956521739130435","0,9390444810543658","0,7058823529411765","0,9703947368421053","0,7164179104477612","0,9638752052545156","0,6716417910447762","0,9770114942528736","0,6716417910447762","0,9523809523809523","0,696969696969697","0,9852459016393442","0,676923076923077","0,9574468085106383","0,001254873371281539","0,00022945579075680877","0,021374728524334724","0,01280970826378671"
4,"0,004452800750732422","0,00010011196136474609","0,7011834319526628","1,0",50,{'dt__max_depth': 50},1,"0,7391304347826086","1,0","0,6666666666666666","1,0","0,7101449275362319","1,0","0,7101449275362319","1,0","0,7352941176470589","1,0","0,746268656716418","1,0","0,6716417910447762","1,0","0,6567164179104478","1,0","0,6666666666666666","1,0","0,7076923076923077","1,0","0,000789696164933879","0,00020022398660681027","0,031723103596111295","0,0"
5,"0,0042046308517456055","0,00020017623901367188","0,7011834319526628","1,0",100,{'dt__max_depth': 100},1,"0,7391304347826086","1,0","0,6666666666666666","1,0","0,7101449275362319","1,0","0,7101449275362319","1,0","0,7352941176470589","1,0","0,746268656716418","1,0","0,6716417910447762","1,0","0,6567164179104478","1,0","0,6666666666666666","1,0","0,7076923076923077","1,0","0,0005998462318278382","0,00040035249222568673","0,031723103596111295","0,0"
